,Name,Descriptio,Area,Population,pop,area,pop_den,pop_den_weighted,pop_weighted,prob,Inf_pop day 0,Inf_pop day 1,Inf_pop day 2,Inf_pop day 3,Inf_pop day 4,Inf_pop day 5,Inf_pop day 6,Inf_pop day 7,Inf_pop day 8,Inf_pop day 9,Inf_pop day 10,Inf_pop day 11,Inf_pop day 12,Inf_pop day 13,Inf_pop day 14,Inf_pop day 15,Inf_pop day 16,Inf_pop day 17,Inf_pop day 18,Inf_pop day 19
107,Changi West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Changi,1740,1740,4913983,0.000354091579071397,0.0354091579071397,17,0.06,0,0,13,29,45,62,79,96,113,130,147,164,181,198,215,232,249,266,283,300
108,Somerset,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Orchard,130,130,333888,0.000389352118075522,0.0389352118075522,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7
109,Nee Soon,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Yishun,900,900,2236503,0.000402413947130856,0.0402413947130856,9,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Fort Canning,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Museum,160,160,390296,0.000409945272306147,0.0409945272306147,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Queensway,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,280,280,640178,0.000437378354145253,0.0437378354145253,3,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,8,10,12
112,Clarke Quay,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Singapore River,130,130,294105,0.000442019006817293,0.0442019006817293,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Central Subzone,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Downtown Core,480,480,1085190,0.000442318856605756,0.0442318856605756,5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,9,12
114,Kent Ridge,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,1080,1080,1851270,0.000583383299032556,0.0583383299032556,11,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,10,13,16,19
115,Ridout,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Tanglin,1400,1400,1978236,0.00070770120450745,0.070770120450745,14,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,25,36,47,58
116,Anson,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Downtown Core,80,80,104634,0.000764569833897204,0.0764569833897204,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Changi Point,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Changi,790,790,1009391,0.000782650132604709,0.0782650132604709,8,0.06,0,1,6,11,17,24,31,38,45,52,59,66,73,80,87,94,101,108,115,122
118,Cecil,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Downtown Core,160,160,199276,0.000802906521608222,0.0802906521608222,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Paterson,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",River Valley,150,150,175461,0.000854890830440953,0.0854890830440953,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4
120,Boulevard,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Orchard,400,400,466771,0.000856951267323805,0.0856951267323805,4,0.06,0,0,0,0,0,0,0,0,1,2,3,4,5,6,9,12,15,18,21,24
121,Nature Reserve,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Panjang,3870,3870,4197264,0.000922029207598092,0.0922029207598093,39,0.09,0,0,0,0,0,0,0,0,0,0,0,2,4,11,33,65,101,139,177,215
122,Dhoby Ghaut,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Museum,210,210,224965,0.000933478541106394,0.0933478541106394,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5
123,Maritime Square,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,2560,2560,2739327,0.000934536110511816,0.0934536110511816,26,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,43,63,84,107
124,Kampong Glam,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,170,170,173649,0.000978986346019845,0.0978986346019845,2,0.09,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
125,Newton Circus,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Newton,230,230,216467,0.00106251761238434,0.106251761238434,2,0.09,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11
126,Sembawang Straits,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sembawang,1700,1700,1561544,0.00108866608946018,0.108866608946018,17,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Boat Quay,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Singapore River,180,180,162980,0.00110442999140999,0.110442999140999,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Kampong Bugis,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Kallang,890,890,751455,0.00118436899082447,0.118436899082447,9,0.09,0,0,0,0,3,9,17,25,33,41,49,57,65,73,81,89,97,105,113,121
129,Swiss Club,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Timah,5550,5550,3513874,0.00157945333270345,0.157945333270345,56,0.09,0,0,0,0,0,0,0,3,8,16,25,37,53,82,125,175,227,281,335,389
130,Tyersall,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Tanglin,3520,3520,2187448,0.00160918110967666,0.160918110967666,35,0.09,0,0,0,0,0,0,0,1,9,23,40,61,83,108,133,158,184,210,237,265
131,Pasir Ris Park,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Pasir Ris,2980,2980,1742928,0.00170976655375322,0.170976655375322,30,0.09,1,7,32,62,92,122,152,182,212,242,272,302,332,362,392,422,452,482,512,542
132,Springleaf,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Yishun,3880,3880,2239058,0.00173287159153537,0.173287159153537,39,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,Mackenzie,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Rochor,110,110,56434,0.00194917957259808,0.194917957259808,1,0.09,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11
134,Malcolm,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Novena,2630,2630,1338938,0.00196424330327468,0.196424330327468,26,0.09,0,0,0,0,0,0,17,40,65,91,117,143,169,195,221,247,273,299,325,351
135,Yio Chu Kang East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,4080,4080,1887023,0.00216213580862554,0.216213580862554,41,0.09,0,0,0,0,0,0,0,0,21,56,96,136,177,218,259,300,341,382,423,464
136,Loyang East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Pasir Ris,2190,2190,983167,0.002227495430583,0.2227495430583,22,0.09,0,4,22,44,66,88,110,132,154,176,198,220,242,264,286,308,330,352,374,396
137,Tanglin,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Orchard,390,390,169801,0.00229680626144722,0.229680626144722,4,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4
138,Tagore,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,8350,8350,3379226,0.00247098004099164,0.247098004099164,84,0.09,0,0,0,0,0,0,0,0,0,50,125,204,286,370,454,538,622,706,790,874
139,Goodwood Park,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Newton,910,910,355988,0.00255626594154859,0.255626594154859,9,0.09,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13
140,Bukit Merah,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,1190,1190,417285,0.00285176797632314,0.285176797632314,12,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,20,29,39,49,59
141,Bayshore,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bedok,7480,7480,2584913,0.00289371441127806,0.289371441127806,75,0.09,0,10,85,160,235,310,385,460,535,610,685,760,835,910,985,1060,1135,1210,1285,1360
142,Woodleigh,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,2440,2440,824371,0.00295983240555527,0.295983240555527,24,0.09,0,0,0,0,0,0,4,18,34,51,69,89,109,129,149,169,189,209,229,249
143,Holland Road,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Timah,10280,10280,3438732,0.00298947402705416,0.298947402705416,103,0.09,0,0,0,0,0,0,0,0,0,4,8,16,45,115,209,309,411,513,616,719
144,Leedon Park,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Timah,6260,6260,2077191,0.00301368530866926,0.301368530866926,63,0.09,0,0,0,0,0,0,0,0,0,1,6,23,52,102,162,224,286,349,412,475
145,Dunearn,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Novena,3900,3900,1246510,0.00312873542931866,0.312873542931866,39,0.09,0,0,0,0,0,0,12,36,66,100,137,174,211,248,285,322,359,396,433,470
146,Hillcrest,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Timah,8810,8810,2672078,0.00329705944212706,0.329705944212706,88,0.09,0,0,0,0,0,0,20,60,120,195,277,361,446,532,619,706,793,880,967,1054
147,Alexandra North,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,1000,1000,297674,0.00335937972412774,0.335937972412774,10,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,13,20,28,36,44
148,Yishun Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Yishun,1490,1490,442263,0.00336903607129694,0.336903607129694,15,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Tanjong Pagar,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Downtown Core,520,520,147485,0.00352578228294403,0.352578228294403,5,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,11,16,21
150,Pasir Panjang 1,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,4010,4010,1099713,0.00364640592590976,0.364640592590976,40,0.09,0,0,0,0,0,0,0,0,0,0,0,0,3,17,43,73,105,139,174,209
151,Sembawang Springs,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sembawang,4290,4290,1114245,0.00385014067821709,0.385014067821709,43,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Nassim,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Tanglin,8340,8340,2124403,0.00392580880369685,0.392580880369685,83,0.09,0,0,0,0,0,0,34,99,174,255,336,418,500,582,664,746,828,910,992,1074
153,Gombak,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Batok,9820,9820,2492495,0.00393982736173994,0.393982736173994,98,0.09,0,0,0,0,0,0,0,0,0,0,0,0,2,12,76,173,271,369,467,565
154,Pasir Panjang 2,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,3520,3520,864733,0.00407062064244108,0.407062064244108,35,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,39,64,89,114,140
155,People's Park,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Outram,390,390,94402,0.0041312684053304,0.41312684053304,4,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,10
156,Chatsworth,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Tanglin,5740,5740,1364342,0.00420715627020205,0.420715627020205,57,0.09,0,0,0,0,0,0,0,0,0,0,0,1,5,23,69,122,176,231,286,341
157,Orange Grove,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Newton,1440,1440,340764,0.00422579849984153,0.422579849984153,14,0.09,0,0,0,0,0,0,2,6,14,24,35,47,60,74,88,102,116,130,144,158
158,Coronation Road,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Timah,6170,6170,1444335,0.00427186213724655,0.427186213724655,62,0.09,0,0,0,0,0,0,0,1,6,18,41,72,108,152,200,249,302,357,413,469
159,Wenya,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong West,8610,8610,2001613,0.00430153081539738,0.430153081539738,86,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,133,219,305,391,477
160,Dairy Farm,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Panjang,5390,5390,1252596,0.00430306339793517,0.430306339793517,54,0.09,0,0,0,0,0,0,0,0,0,0,0,0,2,7,30,62,113,165,218,272
161,Faber,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Clementi,4320,4320,960967,0.00449547174876973,0.449547174876973,43,0.09,0,0,0,0,0,0,0,0,0,0,0,0,3,27,64,105,148,191,234,277
162,Tanjong Rhu,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Kallang,11310,11310,2467485,0.00458361449005769,0.458361449005769,113,0.09,0,0,0,0,76,186,299,412,525,638,751,864,977,1090,1203,1316,1429,1542,1655,1768
163,Robertson Quay,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Singapore River,2420,2420,513433,0.0047133705858408,0.47133705858408,24,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,31,50,71,93,115
164,Sennett,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,4540,4540,879474,0.00516217648276129,0.516217648276129,45,0.09,0,0,0,0,30,70,115,160,205,250,295,340,385,430,475,520,565,610,655,700
